latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
39.76272,-122.05115,328.77,0.42,0.38,2025-01-17,2053,N21,VIIRS,n,2.0NRT,287.66,2.5,D
38.53333,-122.00808,327.44,0.43,0.38,2025-01-17,2053,N21,VIIRS,n,2.0NRT,290.48,2.63,D
33.08264,-115.6159,337.97,0.4,0.37,2025-01-17,2053,N21,VIIRS,n,2.0NRT,299.22,6.15,D
38.53676,-122.00908,335.57,0.43,0.38,2025-01-17,2053,N21,VIIRS,n,2.0NRT,290.79,7.41,D
39.63368,-121.87989,334.41,0.42,0.38,2025-01-17,2053,N21,VIIRS,n,2.0NRT,289.21,3.61,D
38.80241,-106.57555,355.62,0.41,0.61,2025-01-17,2053,N21,VIIRS,l,2.0NRT,277.62,17.35,D
39.69052,-121.81948,335.23,0.42,0.37,2025-01-17,2053,N21,VIIRS,n,2.0NRT,290.57,3.51,D
38.92096,-105.39229,346.51,0.48,0.64,2025-01-17,2053,N21,VIIRS,n,2.0NRT,273.94,9.72,D
38.808,-106.57533,347.06,0.41,0.61,2025-01-17,2053,N21,VIIRS,n,2.0NRT,270.83,17.35,D
39.09306,-122.19755,338.94,0.43,0.38,2025-01-17,2053,N21,VIIRS,n,2.0NRT,289.4,7.66,D
39.08963,-122.1965,337.12,0.43,0.38,2025-01-17,2053,N21,VIIRS,n,2.0NRT,289.15,7.66,D
38.80869,-106.56075,332.03,0.41,0.61,2025-01-17,2053,N21,VIIRS,n,2.0NRT,269.47,18.7,D
39.54525,-121.35471,340.98,0.41,0.37,2025-01-17,2053,N21,VIIRS,n,2.0NRT,293.36,9.33,D
39.29279,-121.15073,327.76,0.4,0.37,2025-01-17,2053,N21,VIIRS,n,2.0NRT,285.37,2.91,D
38.80824,-106.57042,325.67,0.41,0.61,2025-01-17,2053,N21,VIIRS,n,2.0NRT,268.74,17.35,D
38.7198,-122.78667,325.38,0.46,0.39,2025-01-17,2053,N21,VIIRS,n,2.0NRT,288.4,1.63,D
34.72825,-114.48849,330.61,0.44,0.38,2025-01-17,2053,N21,VIIRS,n,2.0NRT,298.06,2.49,D
41.45751,-123.86712,334.67,0.46,0.39,2025-01-17,2055,N21,VIIRS,n,2.0NRT,283.92,4.55,D
39.92321,-122.26325,329.81,0.43,0.38,2025-01-17,2055,N21,VIIRS,n,2.0NRT,289.65,5.67,D
40.55745,-121.91799,328.96,0.41,0.37,2025-01-17,2055,N21,VIIRS,n,2.0NRT,289.98,5.2,D
39.9159,-122.17087,329.39,0.42,0.38,2025-01-17,2055,N21,VIIRS,n,2.0NRT,288.22,4.1,D
39.89338,-122.03675,328.13,0.42,0.38,2025-01-17,2055,N21,VIIRS,n,2.0NRT,289.94,2.67,D
40.04375,-123.23851,339.23,0.46,0.39,2025-01-17,2055,N21,VIIRS,n,2.0NRT,284.88,6.4,D
40.04026,-123.23737,344.29,0.46,0.39,2025-01-17,2055,N21,VIIRS,n,2.0NRT,285.95,10.5,D
39.91981,-122.26223,353.91,0.43,0.38,2025-01-17,2055,N21,VIIRS,n,2.0NRT,290.96,12.77,D
40.45152,-121.87389,326.91,0.41,0.37,2025-01-17,2055,N21,VIIRS,n,2.0NRT,289.32,2.7,D
19.41584,-155.27721,355.61,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,282.73,14.77,D
19.40523,-155.27914,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,313.81,49.97,D
19.39867,-155.29187,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,300.91,15.39,D
19.40075,-155.27223,346.04,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,293.98,7.09,D
19.40659,-155.26631,344.97,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,295.52,9.92,D
19.40454,-155.28563,352.01,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,344.96,346.22,D
19.39559,-155.27179,352.81,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,291.11,7.09,D
19.40928,-155.28993,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,356.09,346.22,D
19.41071,-155.27654,352.64,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,301.99,18.18,D
19.40965,-155.2865,350.39,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,344.65,346.22,D
19.40625,-155.26949,353.89,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,297.3,9.92,D
19.40276,-155.25327,339.05,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,285.79,6.62,D
19.41036,-155.27983,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,315.07,49.97,D
19.40591,-155.27267,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,299.38,18.18,D
19.38877,-155.28714,334.4,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,293.71,2.95,D
19.38843,-155.29037,334.01,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,300.42,3.31,D
19.39764,-155.30162,328.22,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,287.04,3.58,D
19.38911,-155.28391,333.78,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,291.08,2.95,D
19.40693,-155.26315,355.72,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,289.1,17.25,D
19.41175,-155.26678,355.74,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,280.87,9.92,D
19.40557,-155.27591,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,307.93,18.18,D
19.40417,-155.28902,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,371.93,346.22,D
19.39973,-155.28191,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,298.53,16.52,D
19.39938,-155.28519,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,298.34,17.14,D
19.41105,-155.27328,355.74,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,287.05,18.18,D
19.40042,-155.27545,343.54,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,296.11,7.09,D
19.40891,-155.29341,338.83,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,304.71,238.07,D
19.41511,-155.28409,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,294.39,15.01,D
19.39903,-155.28851,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,295.81,17.14,D
19.41548,-155.28061,355.67,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,288.37,15.01,D
19.4114,-155.27002,355.78,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,285.61,9.92,D
19.40344,-155.29594,347.99,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,301.06,238.07,D
19.40488,-155.28238,338.58,0.34,0.56,2025-01-18,0009,N21,VIIRS,n,2.0NRT,307.38,49.97,D
19.41,-155.28314,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,312.87,49.97,D
19.4038,-155.29253,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,l,2.0NRT,372.38,238.07,D
19.41437,-155.29097,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,299.91,13.91,D
19.41474,-155.28755,367,0.34,0.56,2025-01-18,0009,N21,VIIRS,h,2.0NRT,296.4,13.91,D
41.43466,-75.59912,296.78,0.74,0.76,2025-01-18,0548,N21,VIIRS,n,2.0NRT,264.1,1.19,N
40.3929,-79.8577,323.91,0.45,0.39,2025-01-18,0730,N21,VIIRS,n,2.0NRT,262.23,3.93,N
40.39224,-79.85643,330.81,0.45,0.39,2025-01-18,0730,N21,VIIRS,n,2.0NRT,263.7,5.75,N
40.63688,-74.21949,295.36,0.53,0.5,2025-01-18,0730,N21,VIIRS,n,2.0NRT,275.57,2.86,N
40.15409,-74.77105,304.53,0.51,0.49,2025-01-18,0730,N21,VIIRS,n,2.0NRT,269.14,1.77,N
41.43419,-75.59721,307.29,0.43,0.46,2025-01-18,0730,N21,VIIRS,n,2.0NRT,263.53,1.19,N
40.39193,-79.85254,328.63,0.45,0.39,2025-01-18,0730,N21,VIIRS,n,2.0NRT,261.93,3.93,N
40.79441,-95.51637,321.65,0.37,0.58,2025-01-18,0730,N21,VIIRS,n,2.0NRT,264.65,3.42,N
32.2116,-101.86291,308.98,0.74,0.76,2025-01-18,0733,N21,VIIRS,n,2.0NRT,276.24,2.6,N
33.43861,-88.56908,308.76,0.43,0.38,2025-01-18,0733,N21,VIIRS,n,2.0NRT,282.08,1.25,N
32.3459,-94.79479,296.19,0.56,0.52,2025-01-18,0733,N21,VIIRS,n,2.0NRT,283.34,0.94,N
32.34468,-94.79709,299.95,0.56,0.52,2025-01-18,0733,N21,VIIRS,n,2.0NRT,283.23,1.02,N
32.87454,-89.92336,297.94,0.47,0.4,2025-01-18,0733,N21,VIIRS,n,2.0NRT,283.09,1.01,N
33.56572,-88.06211,295.58,0.41,0.37,2025-01-18,0733,N21,VIIRS,n,2.0NRT,281.73,1.08,N
33.10461,-94.33871,298.91,0.54,0.51,2025-01-18,0733,N21,VIIRS,n,2.0NRT,281.91,1.41,N
33.10409,-94.33286,295.27,0.54,0.51,2025-01-18,0733,N21,VIIRS,n,2.0NRT,282.11,0.49,N
36.51922,-97.84113,299,0.46,0.64,2025-01-18,0733,N21,VIIRS,n,2.0NRT,271.73,1.63,N
31.58879,-102.08331,306.09,0.76,0.77,2025-01-18,0733,N21,VIIRS,n,2.0NRT,275.46,3.07,N
32.24721,-97.55161,298.16,0.41,0.61,2025-01-18,0733,N21,VIIRS,n,2.0NRT,280.55,0.7,N
30.7542,-84.08246,315.94,0.42,0.38,2025-01-18,0733,N21,VIIRS,n,2.0NRT,275.51,2.83,N
30.99677,-96.55733,307.23,0.35,0.56,2025-01-18,0733,N21,VIIRS,n,2.0NRT,280.19,1.05,N
32.45607,-101.47553,309.2,0.71,0.75,2025-01-18,0733,N21,VIIRS,n,2.0NRT,275.35,2.91,N
30.48869,-84.08295,308.02,0.42,0.38,2025-01-18,0733,N21,VIIRS,n,2.0NRT,275.67,1.43,N
31.45035,-95.74901,318.85,0.63,0.54,2025-01-18,0733,N21,VIIRS,n,2.0NRT,282.55,3.21,N
32.45753,-97.03704,304.07,0.38,0.59,2025-01-18,0733,N21,VIIRS,n,2.0NRT,284.24,1.44,N
32.21346,-101.86166,308.15,0.74,0.76,2025-01-18,0733,N21,VIIRS,n,2.0NRT,276.29,2.46,N
32.42557,-101.4052,295.38,0.7,0.75,2025-01-18,0733,N21,VIIRS,n,2.0NRT,274.9,0.7,N
30.99322,-96.55819,301.49,0.35,0.56,2025-01-18,0733,N21,VIIRS,n,2.0NRT,278.08,1.01,N
30.48891,-84.08083,306.66,0.42,0.38,2025-01-18,0733,N21,VIIRS,n,2.0NRT,275.62,0.88,N
31.35367,-96.16904,308.08,0.33,0.55,2025-01-18,0733,N21,VIIRS,n,2.0NRT,279.22,0.65,N
30.35722,-83.96178,326.83,0.43,0.38,2025-01-18,0733,N21,VIIRS,n,2.0NRT,275.23,3.66,N
31.35339,-96.16554,297.38,0.33,0.55,2025-01-18,0733,N21,VIIRS,n,2.0NRT,280.56,0.65,N
30.35814,-83.95947,314.55,0.43,0.38,2025-01-18,0733,N21,VIIRS,n,2.0NRT,273.59,2.52,N
30.3547,-83.96026,320.86,0.43,0.38,2025-01-18,0733,N21,VIIRS,n,2.0NRT,273.15,2.52,N
33.42066,-95.08554,314.63,0.6,0.53,2025-01-18,0733,N21,VIIRS,n,2.0NRT,281.68,3.07,N
33.41877,-95.08557,312.64,0.6,0.53,2025-01-18,0733,N21,VIIRS,n,2.0NRT,281.56,3.57,N
33.92459,-96.4511,296.96,0.37,0.58,2025-01-18,0733,N21,VIIRS,n,2.0NRT,278.24,0.67,N
31.45126,-95.74706,320.54,0.63,0.54,2025-01-18,0733,N21,VIIRS,n,2.0NRT,282.56,4.2,N
29.67202,-97.10295,300.28,0.36,0.58,2025-01-18,0735,N21,VIIRS,n,2.0NRT,266.27,0.42,N
45.6441,-120.21476,298.09,0.38,0.59,2025-01-18,0911,N21,VIIRS,n,2.0NRT,268.97,0.69,N
42.4846,-121.84129,297.32,0.43,0.62,2025-01-18,0911,N21,VIIRS,n,2.0NRT,265.5,1.31,N
47.57187,-122.37046,300.28,0.49,0.65,2025-01-18,0911,N21,VIIRS,n,2.0NRT,272.04,0.99,N
46.29564,-119.92489,296,0.37,0.58,2025-01-18,0911,N21,VIIRS,n,2.0NRT,268.08,0.69,N
32.92913,-95.97144,297.74,0.66,0.73,2025-01-18,0911,N21,VIIRS,n,2.0NRT,279.01,1.95,N
44.48063,-119.93669,324.11,0.36,0.57,2025-01-18,0911,N21,VIIRS,n,2.0NRT,264.91,5.74,N
42.68488,-111.59053,344.2,0.43,0.38,2025-01-18,0911,N21,VIIRS,n,2.0NRT,265.56,10.84,N
47.57035,-122.3696,300.13,0.49,0.65,2025-01-18,0911,N21,VIIRS,n,2.0NRT,272.45,1.29,N
38.06952,-122.14047,298.56,0.42,0.61,2025-01-18,0911,N21,VIIRS,n,2.0NRT,284.07,1.01,N
39.62061,-119.26449,296.36,0.6,0.53,2025-01-18,0911,N21,VIIRS,n,2.0NRT,268.75,1.2,N
38.58146,-120.25475,296.33,0.33,0.55,2025-01-18,0911,N21,VIIRS,n,2.0NRT,270.46,0.34,N
47.5655,-122.3448,295.68,0.49,0.65,2025-01-18,0911,N21,VIIRS,n,2.0NRT,272,0.9,N
32.42556,-101.40532,303.91,0.33,0.56,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.92,0.59,N
31.38684,-101.18328,314.11,0.36,0.58,2025-01-18,0913,N21,VIIRS,n,2.0NRT,276.08,1.7,N
33.79589,-118.2416,298.15,0.45,0.47,2025-01-18,0913,N21,VIIRS,n,2.0NRT,278.49,1.25,N
32.45705,-101.47176,332.02,0.33,0.55,2025-01-18,0913,N21,VIIRS,n,2.0NRT,276.8,2.26,N
33.79493,-118.23193,306.49,0.45,0.47,2025-01-18,0913,N21,VIIRS,n,2.0NRT,280.6,1.22,N
33.7954,-118.23676,297.62,0.45,0.47,2025-01-18,0913,N21,VIIRS,n,2.0NRT,278.79,1.22,N
31.24847,-97.71953,322.71,0.58,0.7,2025-01-18,0913,N21,VIIRS,n,2.0NRT,280.58,8.25,N
32.48116,-101.26173,306.12,0.34,0.56,2025-01-18,0913,N21,VIIRS,n,2.0NRT,274.4,0.72,N
32.14957,-103.05703,297.36,0.55,0.51,2025-01-18,0913,N21,VIIRS,n,2.0NRT,272.47,0.83,N
34.43193,-118.64573,297.19,0.48,0.48,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.53,1.59,N
31.38594,-101.17963,295.66,0.36,0.58,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.45,1.32,N
29.57407,-98.03198,296.1,0.61,0.71,2025-01-18,0913,N21,VIIRS,n,2.0NRT,276.76,1.74,N
32.85637,-117.02911,301.04,0.57,0.43,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.89,1.18,N
31.80878,-103.90278,296.29,0.5,0.49,2025-01-18,0913,N21,VIIRS,n,2.0NRT,277.8,1.38,N
40.32713,-121.07412,307.35,0.38,0.59,2025-01-18,0913,N21,VIIRS,n,2.0NRT,266.5,1.22,N
29.7127,-98.28802,313.17,0.59,0.7,2025-01-18,0913,N21,VIIRS,n,2.0NRT,280.04,3.61,N
32.15135,-104.20769,299.89,0.47,0.48,2025-01-18,0913,N21,VIIRS,n,2.0NRT,272.62,1.08,N
34.33578,-118.52065,308.87,0.48,0.48,2025-01-18,0913,N21,VIIRS,n,2.0NRT,278.3,1.45,N
32.55534,-104.28026,299.88,0.46,0.47,2025-01-18,0913,N21,VIIRS,n,2.0NRT,273.49,0.98,N
32.22051,-103.52922,295.66,0.51,0.49,2025-01-18,0913,N21,VIIRS,n,2.0NRT,276.04,1.03,N
31.25015,-97.72561,341.98,0.58,0.7,2025-01-18,0913,N21,VIIRS,n,2.0NRT,281.96,8.25,N
32.04666,-103.58366,311.09,0.51,0.49,2025-01-18,0913,N21,VIIRS,n,2.0NRT,273.66,2.23,N
31.6493,-102.07664,303.5,0.32,0.54,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.39,1.26,N
32.42496,-101.4052,303.8,0.33,0.56,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.22,0.73,N
33.717,-117.71229,300.88,0.42,0.45,2025-01-18,0913,N21,VIIRS,n,2.0NRT,279.02,1.22,N
34.03444,-118.10652,295.03,0.45,0.47,2025-01-18,0913,N21,VIIRS,n,2.0NRT,279.51,0.52,N
31.25235,-97.72323,367,0.58,0.7,2025-01-18,0913,N21,VIIRS,h,2.0NRT,282.92,12.19,N
31.31701,-101.76606,296.34,0.34,0.56,2025-01-18,0913,N21,VIIRS,n,2.0NRT,276.31,0.39,N
31.28657,-103.67343,304.54,0.52,0.5,2025-01-18,0913,N21,VIIRS,n,2.0NRT,279.24,1.56,N
31.28389,-103.51237,302.21,0.54,0.51,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.24,0.87,N
31.21042,-103.5491,296.58,0.54,0.51,2025-01-18,0913,N21,VIIRS,n,2.0NRT,272.38,0.7,N
33.4187,-110.85987,315.15,0.38,0.36,2025-01-18,0913,N21,VIIRS,n,2.0NRT,278.01,2.11,N
31.28614,-103.67583,308.32,0.53,0.5,2025-01-18,0913,N21,VIIRS,n,2.0NRT,279.06,1.75,N
31.10891,-101.36317,317.84,0.36,0.57,2025-01-18,0913,N21,VIIRS,n,2.0NRT,278.59,1.76,N
32.21135,-101.85863,307.24,0.32,0.54,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.2,1.93,N
39.49054,-111.02203,325.52,0.4,0.37,2025-01-18,0913,N21,VIIRS,n,2.0NRT,263.99,4.61,N
34.29129,-118.80382,305.79,0.49,0.49,2025-01-18,0913,N21,VIIRS,n,2.0NRT,275.98,0.77,N
33.79922,-118.23134,299.94,0.45,0.47,2025-01-18,0913,N21,VIIRS,n,2.0NRT,279.42,1.45,N
36.02913,-96.452,299.16,0.51,0.66,2025-01-18,0913,N21,VIIRS,n,2.0NRT,271.85,0.97,N
32.21212,-101.86188,301.4,0.32,0.54,2025-01-18,0913,N21,VIIRS,n,2.0NRT,276.13,1.93,N
36.02615,-96.45377,298.5,0.51,0.66,2025-01-18,0913,N21,VIIRS,n,2.0NRT,272.06,1.06,N
36.51893,-97.83591,295.79,0.42,0.61,2025-01-18,0913,N21,VIIRS,n,2.0NRT,269.56,1.07,N
31.44866,-95.74635,295.91,0.74,0.76,2025-01-18,0913,N21,VIIRS,n,2.0NRT,279.05,0.97,N
34.60648,-117.33671,309.56,0.41,0.45,2025-01-18,0913,N21,VIIRS,n,2.0NRT,276.48,1.99,N
47.56643,-122.34361,302.49,0.47,0.47,2025-01-18,1049,N21,VIIRS,n,2.0NRT,273.51,1.66,N
47.47019,-122.0471,312.85,0.48,0.48,2025-01-18,1049,N21,VIIRS,n,2.0NRT,269.22,1.35,N
44.48079,-119.9396,322.23,0.37,0.58,2025-01-18,1049,N21,VIIRS,n,2.0NRT,264.78,3.99,N
47.5681,-122.36965,311.64,0.46,0.47,2025-01-18,1049,N21,VIIRS,n,2.0NRT,272.76,2.18,N
45.99414,-123.35182,300.01,0.46,0.47,2025-01-18,1049,N21,VIIRS,n,2.0NRT,270.68,1.39,N
46.29631,-119.92197,296.01,0.32,0.55,2025-01-18,1049,N21,VIIRS,n,2.0NRT,267.48,0.64,N
45.99551,-123.35756,298.31,0.46,0.47,2025-01-18,1049,N21,VIIRS,n,2.0NRT,269.49,1.39,N
45.64408,-120.21502,301.47,0.33,0.55,2025-01-18,1049,N21,VIIRS,n,2.0NRT,268.35,0.84,N
38.06984,-122.13983,295.84,0.43,0.62,2025-01-18,1051,N21,VIIRS,n,2.0NRT,283.28,1.77,N
42.48739,-121.83984,317.14,0.34,0.56,2025-01-18,1051,N21,VIIRS,n,2.0NRT,265.02,2.63,N
39.92098,-122.26252,305.95,0.38,0.59,2025-01-18,1051,N21,VIIRS,n,2.0NRT,275.29,1.1,N
40.327,-121.07468,313.92,0.42,0.61,2025-01-18,1051,N21,VIIRS,n,2.0NRT,265.37,1.73,N
38.01389,-122.11251,299.44,0.43,0.62,2025-01-18,1051,N21,VIIRS,n,2.0NRT,282.56,1.92,N
19.39796,-155.27809,335.87,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.65,4.58,N
19.39946,-155.28416,343.08,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,286.56,617.85,N
19.42128,-155.27887,304,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,283.28,1.4,N
19.41676,-155.28452,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,292.86,115.4,N
19.41392,-155.29784,301.44,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.35,2.71,N
19.40924,-155.30272,299.69,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,281.9,3.08,N
19.40842,-155.29893,317.24,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,283.21,3.08,N
19.40127,-155.29379,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,303.46,56.84,N
19.40293,-155.30005,303.84,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.54,3.08,N
19.40293,-155.30165,299.39,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.17,6.85,N
19.40119,-155.2921,367,0.41,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,344.77,520.77,N
19.40211,-155.29778,312.42,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.88,6.85,N
19.40949,-155.27745,354.86,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,304.39,31.31,N
19.40403,-155.27878,328.45,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,303.01,17.25,N
19.40782,-155.26978,325.16,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,285.03,3.26,N
19.38923,-155.26398,304.83,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,280.76,3.07,N
19.407,-155.26602,328.68,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,283.85,3.26,N
19.41582,-155.28014,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,302.51,115.4,N
19.39006,-155.26785,308.15,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,278.57,4.01,N
19.39088,-155.27173,338.34,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,280.62,4.01,N
19.39556,-155.26671,298.51,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,276.98,4.01,N
19.39391,-155.25891,322.67,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,278.49,3.07,N
19.39474,-155.26283,340.42,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,277.88,3.07,N
19.40238,-155.27121,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,280.82,10.36,N
19.40865,-155.27357,316.29,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,288.5,31.31,N
19.39636,-155.27051,351.74,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,277.93,4.01,N
19.41034,-155.28139,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,305.25,115.4,N
19.38897,-155.26245,307.64,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.16,1.51,N
19.40157,-155.2675,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,277.82,10.36,N
19.40076,-155.26379,327.12,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,277.7,3.29,N
19.38981,-155.26634,299.13,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,279.1,1.51,N
19.39994,-155.26004,308.89,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,278.45,3.29,N
19.39066,-155.2702,334.61,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,279.07,3.77,N
19.39532,-155.2652,307.96,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,277.33,3.29,N
19.39447,-155.26132,339.83,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,276.83,3.29,N
19.41214,-155.28966,367,0.41,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,318.29,72.74,N
19.39615,-155.26903,332.03,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,277.52,10.36,N
19.4032,-155.27498,347.36,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,284.36,17.25,N
19.39415,-155.28725,304.9,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.37,9.19,N
19.39169,-155.27559,312.64,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,281.96,4.58,N
19.3925,-155.27943,304.14,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,281.88,4.58,N
19.39333,-155.28333,305.05,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.06,9.19,N
19.39912,-155.25624,298.03,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,281.43,1.37,N
19.39362,-155.25742,307.07,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,279.19,1.37,N
19.39716,-155.27429,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,280.22,4.58,N
19.42228,-155.28346,327.78,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.58,1.4,N
19.39957,-155.28575,353.02,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,288.65,9.19,N
19.39876,-155.28189,334.43,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,284.07,9.19,N
19.39499,-155.29118,306.68,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.69,56.84,N
19.41325,-155.26834,296.06,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,284.87,3.26,N
19.39234,-155.27788,309.65,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.01,1.48,N
19.39581,-155.29512,300.1,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.13,56.84,N
19.4062,-155.26233,322.49,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.76,4.16,N
19.39318,-155.28175,306.01,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.05,1.48,N
19.39404,-155.28564,306.67,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.62,1.48,N
19.3915,-155.27405,329.3,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,281.81,3.77,N
19.39698,-155.27281,367,0.42,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,279.04,10.36,N
19.3978,-155.27657,348.43,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.07,17.25,N
